FIPStract,tractid,p_white,p_black,p_hispanic,total_housing_units,occupied_housing_units,vacant_housing_units,p_occupied,p_vacant,p_owner_vacant,p_renter_vacant,median_grossrent_allhouses,median_grossrent_nobedrms,median_grossrent_onebedrms,median_grossrent_twobedrms,median_grossrent_threebedrms,median_grossrent_fourbedrms,median_grossrent_fivebedrms,average_grossrent_nobedrms,average_grossrent_onebedrms,average_grossrent_twobedrms,average_grossrent_threebedrms,median_grossrent,average_gross_rent,median_contract_rent,average_contract_rent,average_rooms,owner_average_rooms,renter_average_rooms,median_rooms,owner_median_rooms,renter_median_rooms,average_bedrms,owner_average_bedrms,renter_average_bedrms,median_yearbuilt,owner_median_yearbuilt,renter_median_yearbuilt,median_yearmovein,owner_median_yearmovein,renter_median_yearmovein,p_renter_higherthan_highschool,p_renter_higherthan_bachelor,p_higherthan_highschool,p_higherthan_college,owner_average_income,renter_average_income,median_hhinc,owner_median_hhinc,renter_median_hhinc,tract_assault_all,tract_arrest_all,tract_theft_all,presp_white,presp_black,presp_hispanic,tract_bathrooms,tract_sqft,tract_theft,tract_assault,tract_arrest,tract_elementary_school_score,tract_middle_school_score,tract_high_schol_score,tract_nightlife,tract_particulate_matter,tract_ozone,tract_nata_diesel_pm,tract_nata_airtoxics_cancerrisk,tract_nata_respiratory_hazard,tract_traffic_proximity_volume,tract_lead_paint_indicator,tract_superfund_proximity,tract_rmp_proximity,tract_hazardous_waste_proximity,tract_wastewater_discharge,tract_dist_tri,tract_pop_overage_64,tract_pop_underage_5,tract_poplessthan_highs,tract_linguistic_pop,tract_low_income_population,tract_minority_population,tract_toxic
42091208801,125,0.52812272,0.31336743,0.14901388,717,615,102,85.8,14.2,9.5,5.9,832,330,656,979,1417,973,0,392.30768,631.25,974.22681,1205.2753,832,850.24152,669,678.92511,4.8471546,6.287293,4.2465439,4.6,6.2,3.8,2.2308943,3.1160221,1.8617512,1948,1939,1961,2011,2008,2012,0.71198159,0.036866359,0.82750845,0.18263811,57279.004,35432.027,27083,53173,18269,17.888597,7.0066237,35.540878,0.15111811,0.22855392,0.27391222,1.5,2006,132,161.5,51,5,3.5,6,3,11.25,44.650002,1.405,48,2.25,360,0.77499998,0.21350001,0.91499996,1.6500001,1800.006,0.55277115,12.5,8.5,18,3.5,51.5,65.5,1
42091208901,126,0.73731428,0.12867956,0.074852817,1730,1565,165,90.5,9.5,5.8,0,959,520.49463,751,981,1179,1390,0,573.04053,751.52441,1027.3438,1193.7778,959,1057.8303,842,901.83527,5.6939297,6.0798721,5.115016,5.4,5.8,4.5,2.6402557,2.8296061,2.35623,1956,1953,1962,2007,2002,2012,0.79073483,0.063897766,0.88668448,0.28233498,69235.891,47763.578,53311,64063,38750,32.111526,12.366305,63.4445,0.26475883,0.29275364,0.37076241,1.7886783,2006,2,36,36,2.5,3,4.5,3,11.3,45.400002,1.29,49,2.3,170,0.70999998,0.28999999,1.1,1.2,1400,0.82527107,14,8,15,3,38,32,1
42091208904,127,0.53403646,0.27197188,0.119527,1653,1400,253,84.7,15.3,7.8,9.8,822,624,777,915,1100,1183,0,659.25928,794.82355,897.28259,1193.3431,822,875.04938,671,701.94965,4.5514288,6.7582417,3.7760618,4,7.6,3.5,1.8892857,3.0686812,1.4749035,1939,1939,1945,2011,2006,2012,0.773166,0.065637067,0.75547445,0.20985402,64491.758,30004.826,30400,50208,24818,18.42897,7.177516,36.540577,0.15483563,0.2134582,0.26018038,2,2006,94.625336,125.41908,46.687538,4.2812562,3.3562512,3,3,11.3,45.400002,1.35,49,2.3,170,0.74000001,0.31999999,1.3,1.2,2800,0.57156098,13,9,16,3,44,36,1
42091210100,128,0.74842292,0.070653543,0.11027,1523,1513,10,99.3,0.7,0.9,0,1027,794.75391,923.34875,999,1741.1543,0,0,825.53552,937.5,1069.7115,1303.5714,1027,1086.8507,875,900.32465,6.4580302,6.9931388,4.6599422,6.4,6.9,4.2,3.0416391,3.2838764,2.2276657,1954,1953,1960,2005,2002,2011,0.95100862,0.31700289,0.96030533,0.53053433,91046.313,59827.09,87629,97596,54653,95.486687,30.937498,175.96164,0.37809625,0.53599364,0.59604889,4,3390,140,118,43,3,8,8,9,11.033333,44.533333,1.3266666,46.333332,2.2,310,0.75999999,0.13666667,0.50333333,2.0233333,143.33636,2.4646389,14,8.333333,12,3.6666667,34,48.666668,0
42091210400,129,0.75274605,0.15467384,0.044160504,1928,1842,86,95.5,4.5,0.6,7.1,1218,375,446,1327,1599.4232,2609,3163,429.16666,620.96771,1309.1317,1074.1379,1218,1148.8326,1100,979.76654,6.514658,7.0873394,4.1972604,6.9,7.2,4.1,3.0010858,3.3175356,1.7205479,1957,1955,1964,2003,2000,2011,0.98082191,0.67945206,0.96553773,0.70617944,96770.484,30506.85,82095,93924,22656,103.57246,31.270805,197.58409,0.4346692,0.51609111,0.52704924,2.4166768,2693.533,100,100,100,2.5833333,3.2,2.6666667,4,11.1,44,1.4299999,47,2.2,500,0.83999997,0.089000002,0.43000001,1.7,0,1.8989834,15,6,19,4,52,94,0
42091210600,130,0.76549488,0.083024979,0.061285846,1690,1667,23,98.6,1.4,0,0,1521,959,1331,1625,1583.3947,1441.5203,1574,734.55884,1240.6462,1341.1885,1500,1521,1441.9893,1397,1331.1827,6.1751652,7.0532446,3.9053764,6.3,7.1,3.9,2.9082184,3.405158,1.6236559,1959,1957,1974,2004,1999,2012,0.87741935,0.4688172,0.93790954,0.51856476,104336.52,61064.516,91594,114531,54493,74.74102,21.475544,112.40724,0.37739211,0.31410903,0.66020095,1.75,1168,156.78395,102.77375,55.454132,3,7,8,3,10.7,45.400002,0.99699998,44,2,360,0.36000001,0.16,1.2,0.98000002,12,1.9644264,18,6,6,3,14,23,0
42101000100,131,0.6637786,0.13237064,0.063778579,2678,2367,311,88.4,11.6,0,4.6,1724,1325,1666,2205,1931,2705,464,1271.5828,1407.6959,1482.1428,1500,1724,1763.8755,1558,1625,3.2315166,3.9789622,2.9093108,3,3.5,2.8,1.4626108,1.9789622,1.2400242,1939,1971,1939,2011.2915,2011,2013,1,0.88754535,0.97904444,0.83654654,114540.67,88762.094,109738,142689,95125,116.93842,43.970654,301.3851,0.68918574,0.6145339,0.68891013,6.9273505,5080.5645,278.16345,113.07211,55.66346,5.4625931,5.430819,2.673352,173.26442,11.383732,43.903351,3.5955408,70.425835,4.0645933,2101.4832,0.5879904,0.38903826,1.4840192,7.8935885,707.6012,0.26688936,12.119617,4.5263157,8.3062201,4.4976077,30.535885,39.755981,1
42101000200,132,0.24077526,0.052925829,0.043980617,1128,1010,118,89.5,10.5,17.5,4.8,1122,1102.3973,1219,1213,743,672,464,1123.3334,1066.7411,1083.5555,928.39288,1122,1171.8413,1051,1043.2589,3.6881187,4.1480446,3.4355829,3.3,3.4,3.3,1.8188119,2.0363128,1.6993865,1975,1976,1974,2011,2010,2012,0.85736197,0.49386504,0.73676395,0.44285008,79378.492,34942.484,30746,79300,16964,111.98156,34.939472,261.63025,0.59384638,0.41047275,0.35451525,1.35,15378.75,210.21053,108.92105,72.631577,4.5087714,4.2312078,2.9911747,123.07895,11.37,43.915001,3.57075,74.75,4.0599999,1742.5,0.57574999,0.28397501,1.191,7.5634999,1480.0035,0.29262868,13.6,4.2750001,7.9499998,3.8,32.474998,41.075001,1
42101000300,133,0.6567629,0.04810413,0.084040746,1957,1805,152,92.2,7.8,0,6.8,1904,988,1758,2655,3500,0,0,980.63831,1292.0326,1404.5454,1440.4762,1904,1850.8099,1731,1710.4032,3.7130194,6.5096154,2.8754499,3.2,6.4,2.8,1.5772853,2.7932692,1.2131029,1943,1983,1939,2012,2004,2013,0.94672424,0.77393806,0.96138436,0.80364299,109501.2,81456.086,84135,145714,74716,170.97794,77.13147,456.43225,0.69632101,0.64938498,0.56197894,1.5583832,5597.5029,460.375,198.39911,123.53571,5.4537945,5.4871993,3.4572945,203.13274,11.449339,43.9674,3.4632204,73.634361,3.8982379,1672.0309,0.60162997,0.20207049,0.93431717,7.2222028,3039.595,0.97444147,13.387665,4.4581499,6.986784,3.6255507,31.480177,38.955948,0.57268721
42101000401,134,0.5642097,0.11778115,0.052051671,1986,1690,296,85.1,14.9,1.6,14.3,1435,1140.334,1535,2373,2750.5403,0,0,710.63049,1168.5688,1441.9832,1112.5,1435,1395.8616,1363,1332.3429,2.7928994,3.8594704,2.3561301,2.5,3.7,2.2,1.2408284,1.7800407,1.0200167,1967,1985,1965,2012,2009,2012,0.86989158,0.72560465,0.88953251,0.77368641,98553.969,63015.012,59221,104125,51658,163.49203,67.556961,533.52911,0.74788857,0.62720805,0.54612178,13.474138,9131.8701,718.25726,205.19324,97.213593,5.2554002,5.3176608,2.5737019,202.35577,11.437143,43.992382,3.3911762,72.461906,3.7861903,1491.6666,0.61252379,0.21038571,1.0665238,7.1436667,2928.7979,1.129232,13.133333,4.5,6.5190477,3.8666666,30.200001,38.461906,0
42101000402,135,0.84207338,0.058502577,0.008790542,3023,2483,540,82.1,17.9,5.9,15,1751,1426,1843,2262,2898.7683,0,464,1224.4152,1406.5964,1296.627,1370.6897,1751,1888.5659,1728,1823.6157,3.5134916,3.9437375,2.8646464,3.4,3.8,2.8,1.3930728,1.5324849,1.1828283,1966,1965,1972,2011,2007,2013,1,0.85454547,0.98261142,0.73221624,75624.578,80242.422,72866,70625,76800,174.56848,74.498024,537.23468,0.78015947,0.71456772,0.69960809,1.494382,8068.292,453.83899,186.88136,121.05085,5.3490829,5.3815022,2.4449096,226.04237,11.455833,43.953335,3.55775,74.741669,3.9391668,1569.6666,0.61400002,0.22200833,1.0301666,7.5379167,2629.165,0.86160994,13.275,4.5166669,7.6416669,3.75,32.558334,40.841667,0.95833331
42101000500,136,0.35003978,0.3325378,0.12410501,997,933,64,93.6,6.4,0,2.5,1497,882,1634,2000,1707.9625,0,464,821.90723,1369.375,1435.6013,1044.4445,1497,1395.791,1363,1320.3955,2.4951768,3.7619047,2.4354658,2.2,3.5,2.1,1.0439442,2,0.99887764,1939,1939,1939,2011.8174,2010,2013,0.95173961,0.72053874,0.82041407,0.43765047,118392.86,54175.086,42135,146848.3281,40677,110.50394,39.957367,326.12259,0.5474838,0.43366653,0.43398392,1.1693548,12312.306,530.44519,183.04794,73.88356,5.4888077,5.5589271,2.1084516,239.46576,11.429252,43.902721,3.4875715,73.163269,3.9251699,1542.9524,0.60469389,0.29161224,1.3133334,7.4874148,1760.2737,0.57808149,13.040816,4.7006803,8.727891,4.0476189,33.469387,41.775509,1
42101000600,137,0.71333885,0.071251035,0.10936206,805,674,131,83.7,16.3,11.6,11,1749,1738,1708,2323,1879.8468,0,464,1448.1132,1426.9093,1461.5385,1211.5385,1749,1823.0525,1679,1753.6963,2.6706231,2.6842105,2.6698112,2.3,2.7,2.3,1.0964391,1.5789474,1.06761,1939,1939,1939,2013,2015,2012.5204,1,0.87421381,0.98385358,0.81270182,138815.8,79599.055,77500,250000,72841,145.08392,55.976929,483.04108,0.72172683,0.600685,0.63396025,1.5662394,8605.6338,616.51367,200.91257,83.349724,5.7217007,5.8271265,2.5248973,255.36414,11.40914,43.918278,3.6367204,74.876343,4.0204301,1575.2688,0.61205375,0.33610752,1.5224731,7.9322042,1564.0753,0.57764256,12.688172,4.5053763,7.9301076,3.8494623,31.112904,39.155914,1
42101000700,138,0.56302524,0.15618661,0.084902927,2826,2429,397,86,14,5.3,4.6,1709,1072,1729,2003,3125,0,0,1092.3441,1386.8783,1345.0183,1202.551,1709,1673.6783,1650,1623.0315,3.1605599,4.1821194,2.8224657,3,3.8,2.7,1.3314121,1.6572847,1.2235616,1945,1948,1944,2013,2011,2014,0.98246574,0.84547943,0.97797358,0.85462552,89561.258,63342.465,51830,100469,50057,163.25194,57.503532,673.68951,0.71653152,0.67154032,0.59617472,6.6321988,48665.875,710.40106,192.43631,91.276421,5.1342111,5.1202884,2.3935061,181.51366,11.449052,43.970192,3.4783118,73.552849,3.8528454,1535.9404,0.60352302,0.22092412,1.0950135,7.5281029,2950.4224,1.1565617,12.585366,4.4390244,7.0243902,3.4769647,31.135502,38.845528,0.23848239
42101000801,139,0.74058282,0.095238097,0.093816631,997,797,200,79.9,20.1,13.4,3.1,1955,1159,2076,2986,2497.04,2250,0,1213.6699,1412.963,1435.4839,875,1955,1905.7927,1865,1850.6533,3.3488081,5.5829597,2.4808362,2.8,6,2.2,1.2321204,2.1793723,0.86411148,1939,1939,1939,2012,2003,2013,1,0.86933798,0.98492908,0.94414896,122970.85,79690.766,94821,141620,82333,136.25636,44.615078,609.39557,0.7442919,0.68968135,0.52644527,1.4428571,4001.5715,796.18182,208.57143,92.064934,5.2739859,5.2968984,2.4009576,178.87013,11.452229,43.952866,3.4173884,72.713379,3.766242,1417.0701,0.62012738,0.22273248,1.1762421,7.4742675,3143.6345,1.4227024,12.21656,4.5414014,6.6878982,2.7388535,30.815287,39.350319,0
42101000803,140,0.80486178,0.021978023,0.025308026,2138,1837,301,85.9,14.1,0,4.1,1392,989,1352,1757,2779,0,0,1035.3773,1220.9678,1299.4382,1427.4553,1392,1496.0433,1365,1447.3917,3.5155144,4.5330262,2.9569983,3.4,4.2,2.8,1.4708765,1.9400922,1.213322,1939,1943,1939,2011,2000,2013,1,0.93254638,0.99960178,0.95101553,105487.71,52375.633,56307,123482,44519,167.05182,52.517349,799.72784,0.72708738,0.71290267,0.62369996,13.333333,2687.5908,526.51166,162.15698,91.608185,4.7028975,4.7183881,2.7744544,135.00578,11.454335,43.967052,3.48437,73.670517,3.8219652,1413.9884,0.62699425,0.23861849,1.2486705,7.6215029,2893.4111,1.2386824,12.16185,4.4624276,7.0231214,3.0520232,31.208092,39.884392,0
42101000804,141,0.77554476,0.017770257,0.061138142,3629,3085,544,85,15,4.5,12.9,1877,1539,1840,3095,3016,0,464,1330.3859,1441.4912,1485.6558,1500,1877,2014.408,1817,1949.2137,3.2580228,4.3997684,2.8145814,3,4,2.6,1.3192868,1.9049826,1.0918092,1963,1968,1960,2012,2004,2013,0.99279928,0.93519354,0.98458987,0.89165479,121210.89,90437.672,100914,143838,85288,193.64485,55.934952,1036.6857,0.36474547,0.36020449,0.35367364,4.7609172,4730.3442,703.05768,191.21979,90.131866,4.9874086,4.9783506,2.617296,196.52197,11.443989,43.956284,3.48241,73.450821,3.8713114,1435.5219,0.61915302,0.2800929,1.3696449,7.6769395,2352.3816,0.99112689,12.653006,4.543716,8.2568302,3.7459016,32.224045,41.03825,0.71584702
42101000901,142,0.68701899,0.044638276,0.071831711,1665,1409,256,84.6,15.4,0,9.1,1136,1003,1226,2087,2008.9366,0,464,1056.2621,1197.4247,1484.7561,1075,1136,1223.4215,1095,1164.2068,2.2164655,3.3333333,2.132061,2,3.2,1.9,0.76579136,1.5151515,0.70916033,1939,1939,1939,2013,2004,2012.6107,1,0.76793891,1,0.83678591,89722.219,49332.063,42548,74398,41217,167.89803,64.139076,647.08997,0.75237548,0.65259081,0.67303896,1.1679105,8219.8184,547.58728,192.57936,83.285713,5.4673285,5.4848781,2.9532914,223.672,11.455906,43.974018,3.534189,73.677162,3.8960631,1294.0157,0.61771655,0.3233307,1.5651969,7.638504,1815.6069,0.85202175,12.826772,4.6377954,8.1338587,3.7716537,31.795275,40.070866,1
42101000902,143,0.66679233,0.07651715,0.035431586,1448,1315,133,90.8,9.2,12.2,3.4,1116,633,1068,1831,1603,0,464,756.85327,970.64301,1327.8302,1306.1798,1116,1292.1903,1062,1212.4545,3.2197719,5.4705882,2.8064806,2.9,5.5,2.7,1.321673,2.5931373,1.0882088,1972,1939,1973,2012,2004,2012,0.7929793,0.59045905,0.85606819,0.71364093,129987.74,54660.215,45288,207292,32176,159.74187,66.268143,529.9184,0.7944653,0.67741489,0.73606867,1.5905173,8385.7578,548.22168,189.69339,82.896225,5.3987937,5.41783,2.5906065,228.33971,11.422897,43.907009,3.6414065,73.289719,3.9822431,1446.6355,0.62972897,0.37520561,1.7649065,7.8373365,1173.5752,0.59914845,12.471963,4.509346,7.9859815,3.495327,30.014019,39.088783,1
42101001001,144,0.87130636,0.020606533,0.02177294,1566,1450,116,92.6,7.4,0,0,1634,1155,1542,1917,2911,0,464,1219.9368,1307.7778,1431.5068,1500,1634,1699.3778,1626,1625.7354,4.5310345,5.1083593,3.3679833,4.3,4.8,3,1.904138,2.1857586,1.3367983,1966,1967,1960,2008,2004,2012,1,0.94178796,1,0.85695249,103408.16,78102.914,99250,120391,68875,121.36445,47.484829,357.8717,0.75361925,0.59936315,0.6628269,1.1666666,17410.908,240.04167,111.95834,68.083336,4.992857,4.9010878,3.1721611,134.125,11.408,43.888,3.5256,70.080002,3.8279998,1348.8,0.66319996,0.39848,1.8308001,7.5223999,1067.28,0.70341706,11.92,5,8.96,4.1199999,31.76,40.919998,1
42101001002,145,0.87518889,0.016016923,0.048352975,1943,1692,251,87.1,12.9,6.1,0,1702,1109,1640,2025,2800,0,0,1158.3334,1385.4166,1472.028,1500,1702,1758.283,1598,1653.0258,4.7742319,5.8297458,3.1641791,4.1,6,2.9,2.0626478,2.5714285,1.2865672,1961,1963,1939,2010,2003,2012.8279,1,0.94477612,0.99417335,0.89257103,112732.39,90567.164,109020,145313,88125,86.83905,31.509335,228.97702,0.78012162,0.67969292,0.32961985,180.04546,10013.864,241.91818,107.1,72.172729,4.5259562,4.5394521,2.5375404,125.93636,11.382143,43.933037,3.4223216,68.5625,3.8035715,1530.0892,0.60892856,0.38630357,1.7413393,7.3888392,1000.8093,0.60413092,12.508928,5.2410712,9.5,4.9464288,32.598213,40.526787,1
42101001101,146,0.73258907,0.078149922,0.070441253,2161,1813,348,83.9,16.1,11.7,9.1,1186,919,1050,1681,1839.799,0,464,897.12122,1012.2194,1367.4698,1500,1186,1243.2258,1109,1151.4977,3.6596801,4.7631578,2.9911425,3.4,4.4,2.8,1.6514065,2.2602339,1.2825509,1949,1966,1939,2011,2007,2012,0.94331264,0.66519046,0.96522039,0.78168046,105380.12,64521.699,72869,161136,53609,188.63057,81.621788,667.10657,0.81219345,0.71232867,0.61300749,1.5265151,15394.457,392.93063,158.43353,85.988441,4.65204,4.7192168,2.6298082,148.59195,11.4375,43.997726,3.2668183,69.602272,3.6318181,999.35797,0.65698862,0.31116477,1.5544887,6.8653979,1643.8234,0.96540552,12.869318,4.9204545,9.494318,3.9488637,33.960228,45.704544,0.52272725
42101001102,147,0.7406103,0.074726135,0.008607199,1651,1492,159,90.4,9.6,0,7.2,1270,980,1295,1738,2138.6719,0,464,1028.7878,1207.5944,1318.8776,1283.1632,1270,1336.261,1243,1259.1757,3.6206434,5.4212766,2.7925637,3.1,5.1,2.6,1.5402144,2.4234042,1.1340508,1939,1939,1939,2013,2009,2013,0.96966732,0.8228963,0.98880231,0.91139239,115324.47,63850.293,75000,135000,49867,170.92467,73.823288,578.92529,0.56887221,0.35286111,0.52333093,1.4166666,6272.5674,396.42773,163.04651,88.369942,4.8858562,4.9125619,2.6195011,150.78035,11.429379,43.992657,3.4109039,71,3.777966,1172.356,0.64474577,0.36200565,1.7697175,7.2942371,1187.3856,0.79884189,12.58757,5.1638417,9.2485876,4.7005649,32.158192,41.870056,1
42101001201,148,0.77938294,0.00612145,0.08202742,2232,2106,126,94.4,5.6,2.5,0,1428,1104,1358,1882,2130.459,1884.807,0,1072.9166,1282.4135,1452.957,1500,1428,1507.4971,1323,1396.0154,4.7226973,5.8959236,3.3032529,4.6,5.7,3,2.1585946,2.7970512,1.386149,1939,1939,1939,2010,2002,2013,1,0.80692548,0.99637133,0.88993043,121463.57,75611.227,103427,163068,65893,97.229622,30.341454,465.94003,0.70575631,0.67481852,0.53431481,1.5857143,10680.232,396.40475,140.56693,86.041664,4.4868274,4.5263147,2.8746517,115.67461,11.437209,43.986824,3.207907,70.085274,3.5906978,1145.6046,0.64937985,0.23222481,1.265969,6.9539533,2712.0474,1.3592197,12.596899,4.7209301,8.3178291,3,33.860466,46.093021,0
42101001202,149,0.78326774,0.055708662,0.06594488,3032,2793,239,92.1,7.9,0,8.1,1450,1199,1431,1915,1420,1760,0,1101.1235,1314.9645,1445.7747,1351.6666,1450,1616.6544,1381,1503.8848,3.8123882,6.0389786,3.0039043,3.3,6.1,2.9,1.6333691,2.8172042,1.2035139,1939,1939,1939,2011.521,2004,2012.7272,1,0.94729137,0.97066015,0.88044012,114109.55,76500.734,77150,146471,67294,185.34238,54.566864,969.71069,0.35126719,0.62810552,0.33584997,1.4471154,7888.2578,645.15234,185.08011,92.2687,4.892838,4.9347315,2.9804761,173.78394,11.450137,43.956989,3.4726768,73.841095,3.8219178,1196.4932,0.6429041,0.28205752,1.5186027,7.5988493,2443.8066,1.1923972,12.975343,4.5232878,8.0082188,3.630137,31.079453,41.961643,0
42101001300,150,0.60043198,0.25902498,0.041962359,3034,2734,300,90.1,9.9,3.4,10.7,1351,1260.141,941,1563,1941,2250,0,997.15912,935.63989,1289.3424,1301.2097,1351,1478.087,1251,1308.5594,4.958303,5.4840293,4.1844482,4.8,5.3,4.2,2.3782005,2.6707616,1.9475588,1939,1939,1939,2011,2009,2012,0.96202534,0.69801086,0.92327166,0.73690361,105786.24,76518.984,103147,122000,64028,73.177956,23.625641,284.55545,0.8549329,0.59579164,0.83945382,1.4715909,2417.7778,204.39081,102.78161,70.329269,3.6240299,3.6837039,2.1556084,101.70238,11.433708,43.942699,3.0511236,66.786514,3.3752809,843.95508,0.70966291,0.22575282,1.476854,6.5661798,2537.3677,1.1839318,12.157304,5.52809,11.191011,3.3483145,38.123596,54.528091,0.056179777
42101001400,151,0.63228589,0.22691293,0.016071001,2451,2168,283,88.5,11.5,0,8.6,1046,791,829,1832,1175,1760,0,932.20337,780.98444,1425.8373,1321.875,1046,1015.2989,925,898.74286,4.3127308,5.4803653,3.1211557,3.9,5.4,3,1.9718635,2.6063926,1.3243244,1944,1939,1947,2011,2009,2012,0.87232059,0.54426843,0.92715418,0.69104308,115257.99,54315.004,87656,149395,40027,142.73979,45.157856,657.06152,0.62527055,0.59487897,0.58798218,1.6363636,13490.914,216.10828,113.35669,75.904457,3.9429336,3.9604251,2.6979105,116.58861,11.427044,43.964153,3.1953523,69.081764,3.5176101,738.96228,0.68459117,0.29326415,1.7335219,6.8406291,1898.9619,1.1308522,12.968554,5.4465408,10.427673,4.0062895,34.339622,48.100628,0
